def_path	cluster_tag	via_ir_shape	via_ir_safety	via_mirsem_shape	via_mirsem_sl_safety_discharged	via_mirsem_call_requires	via_mirsem_loop_full	fully_faithful
opt_is_some_i8	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::option::Option::<isize>::is_some	FULLY_FAITHFUL	false	false	true	true	true	false	true
opt_is_some_isize	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::option::Option::<u128>::is_some	FULLY_FAITHFUL	false	false	true	true	true	false	true
opt_is_some_u128	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::option::Option::<u16>::is_some	FULLY_FAITHFUL	false	false	true	true	true	false	true
opt_is_some_u16	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::option::Option::<u32>::is_some	FULLY_FAITHFUL	false	false	true	true	true	false	true
opt_is_some_u32	FULLY_FAITHFUL	true	true	true	true	true	false	true
opt_is_some_u64	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::option::Option::<u8>::is_some	FULLY_FAITHFUL	false	false	true	true	true	false	true
opt_is_some_u8	FULLY_FAITHFUL	true	true	true	true	true	false	true
opt_is_some_usize	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i128, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_i128	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i16, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_i16	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i32, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_i32	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i64, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_i64	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i8, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_i8	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<isize, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_isize	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u128, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_u128	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u16, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_u16	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u32, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_u32	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u64, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_u64	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u8, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_u8	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<usize, u8>::is_err	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_err_usize	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i128, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_i128	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i16, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_i16	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i32, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_i32	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i64, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_i64	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<i8, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_i8	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<isize, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_isize	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u128, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_u128	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u16, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_u16	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u32, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_u32	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u64, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_u64	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<u8, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_u8	FULLY_FAITHFUL	true	true	true	true	true	false	true
std::result::Result::<usize, u8>::is_ok	FULLY_FAITHFUL	false	false	true	true	true	false	true
res_is_ok_usize	FULLY_FAITHFUL	true	true	true	true	true	false	true
